uid,get_then_use_coupon
14448699,0.00
14448700,0.00
5011517,0.00
2914372,0.00
13400133,0.00
292934,0.00
5535822,0.00
6060112,0.00
1341521,0.00
2390122,0.00
12351599,0.00
1341555,0.00
15497332,0.00
11303032,0.00
5641236,0.00
7108733,0.00
10254464,0.00
3438731,0.00
13924499,0.00
13924500,0.00
3963029,0.00
15497366,0.00
4330521,0.00
14903664,0.00
10254499,0.00
13400233,0.00
2390188,0.00
12351664,0.00
2390193,0.00
13924532,0.00
11303098,0.00
12875966,0.00
14448832,0.00
817347,0.00
6584518,0.00
14973131,0.00
10778832,0.00
12351698,0.00
13924565,0.00
15497432,0.00
15497433,0.00
11303131,0.00
11303132,0.00
3438813,0.00
5535967,0.00
12876000,0.00
6584547,0.00
5535974,0.00
13400298,0.00
14973164,0.00
6584558,0.00
3710873,0.00
10778866,0.00
6584564,0.00
7108856,0.00
11303165,0.00
1341694,0.00
11845333,0.00
11233664,0.00
3438852,0.00
6060298,0.00
5536018,0.00
7108888,0.00
293145,0.00
15497499,0.00
4487453,0.00
12876064,0.00
14448931,0.00
79594,0.00
3963189,0.00
817462,0.00
293176,0.00
13924665,0.00
5011770,0.00
1097439,0.00
15497533,0.00
12369632,0.00
12876098,0.00
14448966,0.00
10254666,0.00
4487499,0.00
13156066,0.00
2390357,0.00
15497565,0.00
293219,0.00
6689852,0.00
11827566,0.00
13400433,0.00
14973298,0.00
10778999,0.00
10779000,0.00
12876165,0.00
14449031,0.00
14449032,0.00
10254733,0.00
11827598,0.00
13400465,0.00
14973332,0.00
7109013,0.00
6060452,0.00
12876198,0.00
12876199,0.00
14449064,0.00
6060463,0.00
11827633,0.00
13400499,0.00
13924799,0.00
1341901,0.00
5536206,0.00
14973400,0.00
10779100,0.00
15497699,0.00
15497700,0.00
1010086,0.00
5358058,0.00
4487674,0.00
3439099,0.00
13399198,0.00
15497733,0.00
12369665,0.00
11303432,0.00
11303433,0.00
14449165,0.00
11827731,0.00
13400599,0.00
3963422,0.00
12352031,0.00
5012002,0.00
11146331,0.00
13924900,0.00
15497766,0.00
3963431,0.00
4592732,0.00
817706,0.00
2390572,0.00
12876333,0.00
3963441,0.00
2914867,0.00
6521635,0.00
4487740,0.00
1359626,0.00
6584897,0.00
10254931,0.00
10254932,0.00
13924964,0.00
13068733,0.00
4793287,0.00
5623420,0.00
12352131,0.00
12352133,0.00
13924998,0.00
13243500,0.00
5536398,0.00
14449300,0.00
293526,0.00
1621785,0.00
1342106,0.00
1301672,0.00
14973599,0.00
1184880,0.00
13925033,0.00
4182256,0.00
12180633,0.00
14379464,0.00
14379465,0.00
7109305,0.00
5012154,0.00
10010399,0.00
13400764,0.00
15165898,0.00
817854,0.00
12194933,0.00
5536450,0.00
7109315,0.00
4055695,0.00
12352198,0.00
13925066,0.00
15497931,0.00
3963598,0.00
6060756,0.00
3963605,0.00
10255066,0.00
11827931,0.00
14973665,0.00
293604,0.00
3439333,0.00
12352232,0.00
13925099,0.00
15497965,0.00
15497966,0.00
4487922,0.00
4950414,0.00
14449399,0.00
7109373,0.00
13400831,0.00
14973699,0.00
1621804,0.00
293643,0.00
13925132,0.00
2408237,0.00
5536528,0.00
10709464,0.00
1342226,0.00
14449431,0.00
14449433,0.00
3963674,0.00
2915099,0.00
11827998,0.00
11828000,0.00
14466864,0.00
14973731,0.00
3439396,0.00
13925165,0.00
13925166,0.00
15498031,0.00
3963696,0.00
10255165,0.00
11828031,0.00
11828032,0.00
4680160,0.00
5536578,0.00
13400900,0.00
14973766,0.00
835383,0.00
12352333,0.00
2157124,0.00
15498065,0.00
3439443,0.00
11303766,0.00
14449499,0.00
5204453,0.00
11828065,0.00
13400933,0.00
2390888,0.00
12352364,0.00
4592787,0.00
15498100,0.00
11303798,0.00
11303800,0.00
11408533,0.00
1866625,0.00
1866632,0.00
4488073,0.00
10779533,0.00
2390929,0.00
6060947,0.00
15498133,0.00
5012377,0.00
12876699,0.00
12876700,0.00
1342365,0.00
10255264,0.00
10255265,0.00
11828131,0.00
2390949,0.00
13401000,0.00
7109545,0.00
10779564,0.00
6293808,0.00
12352432,0.00
2390963,0.00
11303866,0.00
10534731,0.00
13401031,0.00
1342410,0.00
14973900,0.00
10779600,0.00
6602574,0.00
15498200,0.00
11303898,0.00
12876764,0.00
2058746,0.00
14449631,0.00
6061032,0.00
13401065,0.00
6585329,0.00
818164,0.00
13925366,0.00
11303933,0.00
3439616,0.00
14449665,0.00
10255366,0.00
3439624,0.00
11059031,0.00
1272323,0.00
15498264,0.00
15498265,0.00
11303966,0.00
14816432,0.00
14449699,0.00
10255399,0.00
11828266,0.00
10694133,0.00
12352564,0.00
5012534,0.00
6061111,0.00
6061113,0.00
770108,0.00
3631626,0.00
11303999,0.00
6585408,0.00
4243296,0.00
818242,0.00
14449731,0.00
10255431,0.00
10255432,0.00
6061129,0.00
13401165,0.00
13401166,0.00
13925466,0.00
15498331,0.00
5536867,0.00
3439720,0.00
11828332,0.00
6585461,0.00
2915449,0.00
5536890,0.00
13925499,0.00
5805873,0.00
2391169,0.00
14449800,0.00
12044464,0.00
11828364,0.00
2915472,0.00
2391186,0.00
14974099,0.00
1866904,0.00
12876964,0.00
6585509,0.00
14449832,0.00
5536937,0.00
818351,0.00
13401266,0.00
3981171,0.00
12352698,0.00
13925565,0.00
1342655,0.00
3439811,0.00
1866951,0.00
14449866,0.00
10255565,0.00
2915535,0.00
12946231,0.00
5466660,0.00
12352731,0.00
10502100,0.00
1866973,0.00
1342688,0.00
1866985,0.00
14449899,0.00
10255598,0.00
4488433,0.00
11828466,0.00
13401333,0.00
6585591,0.00
7109886,0.00
13925633,0.00
2391299,0.00
5537032,0.00
10255632,0.00
5012754,0.00
1621891,0.00
11828500,0.00
1867032,0.00
2391322,0.00
10779932,0.00
12352799,0.00
15498531,0.00
4942385,0.00
11304232,0.00
12877098,0.00
4488495,0.00
11828531,0.00
11828532,0.00
13401398,0.00
13156233,0.00
294201,0.00
6078346,0.00
3964222,0.00
2391360,0.00
3439937,0.00
13925699,0.00
15498565,0.00
14449999,0.00
6585682,0.00
11828564,0.00
3379207,0.00
223802,0.00
12352866,0.00
15078631,0.00
14974331,0.00
294272,0.00
3964292,0.00
14450065,0.00
4488607,0.00
1867168,0.00
14030064,0.00
1867177,0.00
10255800,0.00
14974398,0.00
14974399,0.00
14991264,0.00
294346,0.00
4680269,0.00
12877264,0.00
3964372,0.00
3964373,0.00
12981498,0.00
13925865,0.00
1342954,0.00
15498731,0.00
1709310,0.00
11758164,0.00
5012988,0.00
14974466,0.00
10780165,0.00
13925898,0.00
748119,0.00
15498765,0.00
3440144,0.00
12877331,0.00
11828765,0.00
818719,0.00
14974498,0.00
12020964,0.00
13925932,0.00
5013037,0.00
4488750,0.00
4488751,0.00
13505800,0.00
7110196,0.00
12877366,0.00
14450232,0.00
12107700,0.00
2915901,0.00
4488769,0.00
14974532,0.00
10780232,0.00
10780233,0.00
13925965,0.00
2391630,0.00
15498831,0.00
15498832,0.00
2915923,0.00
11304532,0.00
11304533,0.00
1343064,0.00
5537369,0.00
818778,0.00
2915931,0.00
13401700,0.00
14974566,0.00
10780265,0.00
13925998,0.00
13925999,0.00
15498864,0.00
15498865,0.00
15498866,0.00
7110259,0.00
1621950,0.00
11304566,0.00
12877431,0.00
12877433,0.00
14450298,0.00
7126975,0.00
10255999,0.00
11828864,0.00
294530,0.00
4488835,0.00
14974598,0.00
3964553,0.00
10780299,0.00
1343117,0.00
7110289,0.00
2391699,0.00
4317571,0.00
14450331,0.00
14450333,0.00
11828898,0.00
294573,0.00
2916019,0.00
1343159,0.00
11304632,0.00
11304633,0.00
12877498,0.00
3964603,0.00
12877500,0.00
14450365,0.00
10256066,0.00
3440326,0.00
13401799,0.00
14974665,0.00
6061770,0.00
3964621,0.00
13942733,0.00
7110354,0.00
12877531,0.00
14450398,0.00
14450399,0.00
5013219,0.00
10256100,0.00
11828965,0.00
13401831,0.00
1343209,0.00
13114133,0.00
818923,0.00
818928,0.00
12353266,0.00
6586099,0.00
13926132,0.00
10746531,0.00
4488951,0.00
11304698,0.00
2391803,0.00
3440380,0.00
10256131,0.00
10256132,0.00
13401864,0.00
15253464,0.00
12353298,0.00
12353299,0.00
13926165,0.00
13926166,0.00
1867543,0.00
15499033,0.00
12877599,0.00
13401899,0.00
818988,0.00
2391853,0.00
14974766,0.00
3964725,0.00
13926198,0.00
15499065,0.00
15499066,0.00
4156042,0.00
10256199,0.00
11829065,0.00
819018,0.00
13401932,0.00
10780498,0.00
3440467,0.00
12353365,0.00
819030,0.00
5013337,0.00
2916186,0.00
15499099,0.00
14450531,0.00
14450533,0.00
13593233,0.00
5013352,0.00
10256233,0.00
14974832,0.00
10780531,0.00
6061940,0.00
6061941,0.00
7110518,0.00
13926265,0.00
11304831,0.00
13768000,0.00
7110530,0.00
12877699,0.00
10256265,0.00
11829131,0.00
2916236,0.00
14974865,0.00
4489107,0.00
5945564,0.00
11304864,0.00
11304865,0.00
12877731,0.00
11146566,0.00
3964845,0.00
2391982,0.00
13402031,0.00
13402033,0.00
13505865,0.00
12353465,0.00
12353466,0.00
12877766,0.00
819144,0.00
13068964,0.00
12353500,0.00
11304933,0.00
10256365,0.00
7110642,0.00
14974966,0.00
1867772,0.00
2916355,0.00
12877831,0.00
4587648,0.00
10256398,0.00
11829265,0.00
13402131,0.00
14204932,0.00
10780698,0.00
10780699,0.00
12353566,0.00
294943,0.00
13926432,0.00
3981318,0.00
3964968,0.00
14450732,0.00
14450733,0.00
10256431,0.00
13402166,0.00
14379700,0.00
12055898,0.00
10780733,0.00
13926466,0.00
4489288,0.00
12877900,0.00
6586445,0.00
3981325,0.00
10256466,0.00
13402198,0.00
2392153,0.00
6586458,0.00
12353633,0.00
4489314,0.00
15499366,0.00
12877932,0.00
14450798,0.00
11829365,0.00
13402231,0.00
3440762,0.00
14975099,0.00
14975100,0.00
10780800,0.00
13926531,0.00
6062212,0.00
15499399,0.00
12877964,0.00
12877965,0.00
3369668,0.00
1884186,0.00
7045432,0.00
10780833,0.00
12353698,0.00
3440806,0.00
4489383,0.00
14450864,0.00
5537971,0.00
4505630,0.00
11829433,0.00
13402298,0.00
1971573,0.00
12353731,0.00
1343685,0.00
15499465,0.00
15499466,0.00
1097762,0.00
2392274,0.00
10256598,0.00
11829464,0.00
14975198,0.00
14975200,0.00
5013730,0.00
15499498,0.00
15499500,0.00
12878064,0.00
12878066,0.00
14450932,0.00
11829499,0.00
11829500,0.00
14975232,0.00
5538049,0.00
11583531,0.00
10780932,0.00
12353799,0.00
6586638,0.00
11305232,0.00
12878098,0.00
2916634,0.00
5013790,0.00
14975264,0.00
3440929,0.00
5013795,0.00
2916647,0.00
3965224,0.00
13926700,0.00
5013805,0.00
15499566,0.00
1343797,0.00
3965239,0.00
11829565,0.00
11632464,0.00
14975298,0.00
14975299,0.00
12353866,0.00
13926732,0.00
5013852,0.00
5538143,0.00
10781031,0.00
12353900,0.00
15499631,0.00
11305331,0.00
4942569,0.00
12878200,0.00
14451066,0.00
10256764,0.00
14641898,0.00
3441022,0.00
15428331,0.00
6586760,0.00
2583276,0.00
1343886,0.00
6189994,0.00
13926800,0.00
15499666,0.00
12878233,0.00
14451098,0.00
6107190,0.00
13402532,0.00
4767814,0.00
14975399,0.00
14975400,0.00
4855196,0.00
2392498,0.00
3134831,0.00
12981664,0.00
11829699,0.00
11829700,0.00
13402565,0.00
10781133,0.00
6586832,0.00
11305432,0.00
5666551,0.00
12878300,0.00
10256865,0.00
10256866,0.00
6062565,0.00
10781164,0.00
10781165,0.00
13033565,0.00
223997,0.00
12354033,0.00
15499766,0.00
11305465,0.00
11305466,0.00
6586875,0.00
3441148,0.00
12878333,0.00
2392578,0.00
10256900,0.00
11829766,0.00
7111176,0.00
295433,0.00
12878364,0.00
12878365,0.00
5538337,0.00
10256931,0.00
10256933,0.00
14975533,0.00
10781231,0.00
10781232,0.00
15499833,0.00
11305531,0.00
11305532,0.00
12878399,0.00
14451264,0.00
14451266,0.00
13402698,0.00
14975565,0.00
14975566,0.00
6586961,0.00
5014101,0.00
13926999,0.00
295515,0.00
11305565,0.00
10256999,0.00
5014120,0.00
13402733,0.00
14975598,0.00
10781299,0.00
12354165,0.00
13927032,0.00
4489851,0.00
15499900,0.00
1344126,0.00
3631893,0.00
14451332,0.00
10257031,0.00
1868432,0.00
12981699,0.00
4489883,0.00
15499933,0.00
5299641,0.00
3441317,0.00
1868456,0.00
5538473,0.00
295596,0.00
14975666,0.00
1344181,0.00
5014198,0.00
1344186,0.00
4489915,0.00
1344193,0.00
1344194,0.00
14429233,0.00
14451398,0.00
10257100,0.00
14975698,0.00
14975699,0.00
14975700,0.00
10781399,0.00
12354264,0.00
12354266,0.00
6587102,0.00
15499999,0.00
2392801,0.00
12878565,0.00
12878566,0.00
2917095,0.00
14451432,0.00
295657,0.00
10257132,0.00
13402864,0.00
1868529,0.00
14975731,0.00
10781432,0.00
6062853,0.00
2146433,0.00
5014282,0.00
10257164,0.00
295696,0.00
11671000,0.00
14975765,0.00
10781465,0.00
1868571,0.00
13927199,0.00
11305765,0.00
2700971,0.00
12878632,0.00
6062891,0.00
5538605,0.00
10257199,0.00
3457160,0.00
1272627,0.00
14975798,0.00
14975799,0.00
3441466,0.00
7111487,0.00
6062912,0.00
295748,0.00
11305799,0.00
4458983,0.00
14451531,0.00
10257232,0.00
5538644,0.00
13402966,0.00
5014361,0.00
1344346,0.00
10781531,0.00
10781533,0.00
12354399,0.00
2392931,0.00
11305832,0.00
7111533,0.00
7039805,0.00
10257264,0.00
10257265,0.00
2917236,0.00
13402998,0.00
3282409,0.00
1868665,0.00
10781566,0.00
5538689,0.00
4490116,0.00
12215564,0.00
12878733,0.00
14451598,0.00
3965839,0.00
14451600,0.00
10257298,0.00
6587287,0.00
820120,0.00
295834,0.00
5538715,0.00
14975900,0.00
10781598,0.00
2917283,0.00
11305898,0.00
3965867,0.00
295854,0.00
14451632,0.00
2917302,0.00
11830200,0.00
13403065,0.00
10781632,0.00
3965889,0.00
6063042,0.00
13927365,0.00
3965895,0.00
5729100,0.00
12878799,0.00
10257364,0.00
10257366,0.00
11830231,0.00
11059364,0.00
6063066,0.00
2917342,0.00
2917343,0.00
295904,0.00
14030332,0.00
295914,0.00
295915,0.00
11305965,0.00
5014510,0.00
14451699,0.00
2393077,0.00
10257400,0.00
11830266,0.00
3441660,0.00
13403133,0.00
5014526,0.00
5538819,0.00
6587398,0.00
3965959,0.00
5538824,0.00
295948,0.00
11305998,0.00
14379864,0.00
3544579,0.00
14451732,0.00
10153000,0.00
4750538,0.00
7111706,0.00
2917406,0.00
14976031,0.00
13927464,0.00
6587440,0.00
14451766,0.00
10257464,0.00
10781764,0.00
10781765,0.00
6777697,0.00
12354632,0.00
12354633,0.00
2917454,0.00
2917458,0.00
12878933,0.00
5200954,0.00
3441760,0.00
13403233,0.00
4490341,0.00
10781799,0.00
13927533,0.00
5538928,0.00
11306098,0.00
11306100,0.00
5466985,0.00
3966075,0.00
5771025,0.00
10257533,0.00
3441790,0.00
11830399,0.00
13403265,0.00
13403266,0.00
1344645,0.00
6063240,0.00
1563628,0.00
3631981,0.00
3441810,0.00
11306132,0.00
14451864,0.00
1344666,0.00
11830431,0.00
13403298,0.00
14976165,0.00
14976166,0.00
10781865,0.00
12354732,0.00
2917558,0.00
6587576,0.00
12879033,0.00
14451900,0.00
11830464,0.00
820422,0.00
136738,0.00
6032899,0.00
7039864,0.00
11306198,0.00
6690341,0.00
6078672,0.00
4680571,0.00
5539054,0.00
13927664,0.00
7111921,0.00
13927666,0.00
6063352,0.00
11306233,0.00
14976266,0.00
2728907,0.00
13927698,0.00
4490519,0.00
7237509,0.00
5539103,0.00
10379964,0.00
11830566,0.00
296237,0.00
10781998,0.00
1869103,0.00
12354864,0.00
13927733,0.00
13506100,0.00
6587708,0.00
820542,0.00
1344831,0.00
311520,0.00
13403464,0.00
13403466,0.00
14976333,0.00
10782033,0.00
296275,0.00
12354900,0.00
13927765,0.00
2932964,0.00
11306331,0.00
11306333,0.00
10257765,0.00
11830632,0.00
14976366,0.00
5539185,0.00
7302035,0.00
12354932,0.00
820605,0.00
14447700,0.00
12879233,0.00
10257798,0.00
1869191,0.00
10257800,0.00
13418732,0.00
14976398,0.00
5539215,0.00
1869206,0.00
13927833,0.00
296347,0.00
5539228,0.00
12879265,0.00
2233926,0.00
10257831,0.00
10257832,0.00
11830700,0.00
14976432,0.00
13768264,0.00
6063538,0.00
10782133,0.00
6063547,0.00
14554699,0.00
14452165,0.00
2917830,0.00
5539273,0.00
11830732,0.00
13403598,0.00
14976465,0.00
296410,0.00
13927899,0.00
13927900,0.00
2393572,0.00
2059174,0.00
14452199,0.00
14452200,0.00
7112171,0.00
3966448,0.00
7112181,0.00
296443,0.00
13927932,0.00
6587901,0.00
311552,0.00
296452,0.00
6952534,0.00
14452233,0.00
1154200,0.00
1345038,0.00
13403664,0.00
10782231,0.00
12355100,0.00
3442206,0.00
11306532,0.00
11306533,0.00
4426767,0.00
10257965,0.00
7112239,0.00
5539380,0.00
13243999,0.00
12355133,0.00
11306566,0.00
12879432,0.00
12879433,0.00
14452299,0.00
11830865,0.00
2393682,0.00
2393691,0.00
12355165,0.00
6588000,0.00
6375346,0.00
2393701,0.00
12879465,0.00
6063725,0.00
2393711,0.00
2918000,0.00
10258033,0.00
3442293,0.00
4490870,0.00
3442296,0.00
10782331,0.00
2918013,0.00
2918015,0.00
13928065,0.00
1066911,0.00
11306632,0.00
820873,0.00
12879498,0.00
7112336,0.00
10782364,0.00
12355232,0.00
5015207,0.00
7112360,0.00
820912,0.00
10258099,0.00
11830966,0.00
6063801,0.00
10782400,0.00
3966662,0.00
11306698,0.00
2393812,0.00
11830999,0.00
13403864,0.00
4768036,0.00
14976732,0.00
4490980,0.00
5539557,0.00
486353,0.00
2393844,0.00
10258166,0.00
13244031,0.00
4491005,0.00
14976766,0.00
12355332,0.00
3442441,0.00
12879631,0.00
12879633,0.00
2393877,0.00
11831064,0.00
14976799,0.00
10782499,0.00
6063908,0.00
10622598,0.00
3442470,0.00
3442472,0.00
13928233,0.00
3442475,0.00
1884466,0.00
11306800,0.00
821042,0.00
11831098,0.00
13403965,0.00
14976832,0.00
12355398,0.00
3981624,0.00
12879698,0.00
12879699,0.00
4491095,0.00
6588248,0.00
2918243,0.00
1869673,0.00
13928298,0.00
12545000,0.00
14452598,0.00
10258298,0.00
13404033,0.00
7112584,0.00
12355465,0.00
12355466,0.00
311618,0.00
15079064,0.00
14452631,0.00
11831199,0.00
13404064,0.00
14976931,0.00
10782631,0.00
1345448,0.00
13928365,0.00
13928366,0.00
1869743,0.00
11306931,0.00
3966900,0.00
13069300,0.00
14452666,0.00
14976966,0.00
6818538,0.00
6690466,0.00
3020451,0.00
11306964,0.00
296917,0.00
12879832,0.00
7112667,0.00
4418554,0.00
5729275,0.00
13404132,0.00
14976999,0.00
2918376,0.00
7112685,0.00
821230,0.00
11306999,0.00
12879865,0.00
6588411,0.00
11831298,0.00
13404165,0.00
7112712,0.00
3442699,0.00
296975,0.00
1869842,0.00
3966997,0.00
3457369,0.00
11307033,0.00
296990,0.00
2394144,0.00
296993,0.00
10258466,0.00
11831332,0.00
2394152,0.00
1345579,0.00
11307065,0.00
13331466,0.00
10085700,0.00
7112774,0.00
2394183,0.00
14977100,0.00
1345613,0.00
12355666,0.00
7112788,0.00
6290338,0.00
14452832,0.00
3442786,0.00
10258531,0.00
10258533,0.00
2394216,0.00
13404265,0.00
10782833,0.00
2394226,0.00
5539957,0.00
821376,0.00
10258564,0.00
1345670,0.00
297099,0.00
11059565,0.00
1345681,0.00
297107,0.00
7112853,0.00
1869975,0.00
2918556,0.00
4491421,0.00
12880031,0.00
12880032,0.00
2394274,0.00
821412,0.00
7040028,0.00
4491435,0.00
13404332,0.00
14977198,0.00
7112880,0.00
297138,0.00
297139,0.00
1870006,0.00
2845727,0.00
12880066,0.00
14452932,0.00
11831498,0.00
2394315,0.00
13404366,0.00
14977233,0.00
12355798,0.00
5015771,0.00
821473,0.00
12880100,0.00
2918631,0.00
1870056,0.00
11758631,0.00
3981693,0.00
14977265,0.00
12545065,0.00
297208,0.00
1870079,0.00
12880133,0.00
14452998,0.00
14452999,0.00
4491528,0.00
3632172,0.00
10258698,0.00
10258700,0.00
14377898,0.00
13404432,0.00
2918678,0.00
12355864,0.00
5015835,0.00
4491551,0.00
11307298,0.00
27356,0.00
821544,0.00
4491563,0.00
13404465,0.00
14977332,0.00
14977333,0.00
2918712,0.00
12880200,0.00
10258765,0.00
6064463,0.00
11831633,0.00
14977364,0.00
10783066,0.00
11059599,0.00
13928800,0.00
10258798,0.00
13404531,0.00
12355965,0.00
13928831,0.00
1870208,0.00
1870214,0.00
11307400,0.00
14116031,0.00
2069955,0.00
3967376,0.00
10258833,0.00
11831698,0.00
821652,0.00
5015958,0.00
14977431,0.00
1870235,0.00
10783133,0.00
14554864,0.00
14554865,0.00
12880299,0.00
10258864,0.00
3443121,0.00
1870259,0.00
13404600,0.00
13574832,0.00
4491712,0.00
4680779,0.00
7113156,0.00
3443144,0.00
1870281,0.00
12880332,0.00
6588882,0.00
10783198,0.00
1870303,0.00
11307500,0.00
12880366,0.00
14467498,0.00
5016062,0.00
10783232,0.00
12356098,0.00
6515798,0.00
6588938,0.00
11307532,0.00
3955432,0.00
14453264,0.00
821781,0.00
10258966,0.00
2918938,0.00
6064668,0.00
4855557,0.00
5016096,0.00
10783266,0.00
2918950,0.00
13929000,0.00
3112991,0.00
11307565,0.00
11307566,0.00
5540401,0.00
14453300,0.00
11831864,0.00
14977598,0.00
10783299,0.00
12356165,0.00
12356166,0.00
1346127,0.00
11307600,0.00
12880465,0.00
1493845,0.00
6064727,0.00
10259033,0.00
3443290,0.00
12195599,0.00
14977631,0.00
5540448,0.00
821857,0.00
5016162,0.00
10783333,0.00
12356198,0.00
12880498,0.00
12880500,0.00
11831931,0.00
11831933,0.00
6589054,0.00
10783365,0.00
7113351,0.00
1870477,0.00
11307665,0.00
12880533,0.00
5292484,0.00
2845807,0.00
6589089,0.00
14977698,0.00
1098182,0.00
6294820,0.00
6064812,0.00
5540528,0.00
5016242,0.00
11307700,0.00
5540536,0.00
3443385,0.00
11831998,0.00
13404864,0.00
6064838,0.00
6253687,0.00
6064845,0.00
2919127,0.00
10259165,0.00
297698,0.00
14977766,0.00
10783466,0.00
13929198,0.00
13929199,0.00
2394864,0.00
5016308,0.00
4492023,0.00
11846100,0.00
3967752,0.00
10783498,0.00
7113483,0.00
12880666,0.00
11527733,0.00
3719642,0.00
3967774,0.00
10259231,0.00
5540640,0.00
14977833,0.00
10783531,0.00
2919224,0.00
11307833,0.00
12880698,0.00
14453566,0.00
3443520,0.00
11832133,0.00
5016391,0.00
13405000,0.00
1346385,0.00
13929298,0.00
7113555,0.00
14453598,0.00
10259298,0.00
7113571,0.00
13405033,0.00
14977900,0.00
10783598,0.00
10783599,0.00
10783600,0.00
1346419,0.00
13929332,0.00
10259331,0.00
10259333,0.00
5540742,0.00
13405066,0.00
6065035,0.00
14977932,0.00
14977933,0.00
486552,0.00
12356500,0.00
14467566,0.00
10098500,0.00
11307933,0.00
3967903,0.00
14453666,0.00
2331844,0.00
11832232,0.00
13244231,0.00
12356531,0.00
13929399,0.00
11307964,0.00
7113663,0.00
3967936,0.00
14453698,0.00
10259399,0.00
11832265,0.00
12356564,0.00
1870810,0.00
2919389,0.00
5016544,0.00
6065122,0.00
11832298,0.00
11832300,0.00
2933245,0.00
3967992,0.00
5016569,0.00
11308031,0.00
49664,0.00
13405198,0.00
12356631,0.00
13929498,0.00
13929500,0.00
11308064,0.00
11308065,0.00
12880931,0.00
2395189,0.00
1972063,0.00
2960340,0.00
1870915,0.00
14453831,0.00
11832398,0.00
1346640,0.00
5540945,0.00
14978132,0.00
11113265,0.00
14467600,0.00
3443814,0.00
12881000,0.00
1563695,0.00
1346675,0.00
13405300,0.00
10783865,0.00
12356731,0.00
2395263,0.00
6436992,0.00
14453900,0.00
6253762,0.00
10259598,0.00
4723609,0.00
5016721,0.00
14978198,0.00
1346713,0.00
10783899,0.00
13929632,0.00
6341147,0.00
5541028,0.00
4492464,0.00
10259633,0.00
2919602,0.00
7113907,0.00
13405366,0.00
13768564,0.00
298170,0.00
13929666,0.00
11308233,0.00
12881098,0.00
6589646,0.00
10259664,0.00
2919634,0.00
3968214,0.00
14978266,0.00
12356831,0.00
12356833,0.00
13929700,0.00
5541099,0.00
4492525,0.00
14454000,0.00
4492529,0.00
3968243,0.00
3282814,0.00
5541113,0.00
2395386,0.00
4492553,0.00
10710232,0.00
6589716,0.00
13405464,0.00
5016859,0.00
14978332,0.00
10784032,0.00
13929765,0.00
5541162,0.00
